date,atm_id,atm_city,total_balance,income_txn_count,outcome_txn_count,total_income,total_outcome,total_txn_count,withdrawals_usd,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_pct_change_1d,btc_7d_roc,btc_7d_ma,btc_volatility_7d,day_of_week,is_weekend,payday_flag,y_tomorrow
2020-01-03,atm35000113,Izmir,30080,592,583,37610,33935,1175,33935,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,45065.0
2020-01-04,atm35000113,Izmir,23130,585,683,38815,45065,1268,45065,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,41020.0
2020-01-05,atm35000113,Izmir,4405,504,644,31920,41020,1148,41020,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,41680.0
2020-01-06,atm35000113,Izmir,5335,546,639,38035,41680,1185,41680,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,39405.0
2020-01-07,atm35000113,Izmir,41115,661,605,42170,39405,1266,39405,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000114,Izmir,33265,627,647,40060,40695,1274,40695,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,37570.0
2020-01-02,atm35000114,Izmir,35575,694,591,41290,37570,1285,37570,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,42840.0
2020-01-03,atm35000114,Izmir,28810,610,611,39530,42840,1221,42840,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,39490.0
2020-01-04,atm35000114,Izmir,23575,620,648,36960,39490,1268,39490,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,38470.0
2020-01-05,atm35000114,Izmir,33795,632,594,41615,38470,1226,38470,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,39580.0
2020-01-06,atm35000114,Izmir,25915,527,609,32510,39580,1136,39580,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,38520.0
2020-01-07,atm35000114,Izmir,12230,542,628,35170,38520,1170,38520,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000115,Izmir,33290,554,654,34165,39720,1208,39720,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,44355.0
2020-01-02,atm35000115,Izmir,30635,689,688,44010,44355,1377,44355,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,35795.0
2020-01-03,atm35000115,Izmir,23850,609,605,39160,35795,1214,35795,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,46810.0
2020-01-04,atm35000115,Izmir,8580,602,690,37445,46810,1292,46810,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,35795.0
2020-01-05,atm35000115,Izmir,8510,624,587,39085,35795,1211,35795,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,42455.0
2020-01-06,atm35000115,Izmir,32800,464,654,32485,42455,1118,42455,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,39485.0
2020-01-07,atm35000115,Izmir,36990,643,603,40950,39485,1246,39485,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000116,Izmir,28935,564,571,36490,35975,1135,35975,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,42465.0
2020-01-02,atm35000116,Izmir,19100,544,685,35690,42465,1229,42465,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,39175.0
2020-01-03,atm35000116,Izmir,18355,567,648,35440,39175,1215,39175,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,39325.0
2020-01-04,atm35000116,Izmir,5355,510,620,27960,39325,1130,39325,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,43780.0
2020-01-05,atm35000116,Izmir,35700,586,705,36290,43780,1291,43780,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,39555.0
2020-01-06,atm35000116,Izmir,29780,563,611,37400,39555,1174,39555,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,38620.0
2020-01-07,atm35000116,Izmir,34365,653,602,44625,38620,1255,38620,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000117,Izmir,15875,467,706,28910,45420,1173,45420,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,39530.0
2020-01-02,atm35000117,Izmir,3015,596,639,36315,39530,1235,39530,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,42335.0
2020-01-03,atm35000117,Izmir,33945,551,657,37315,42335,1208,42335,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,41715.0
2020-01-04,atm35000117,Izmir,19325,484,647,30070,41715,1131,41715,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,34220.0
2020-01-05,atm35000117,Izmir,8610,529,565,34295,34220,1094,34220,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,42735.0
2020-01-06,atm35000117,Izmir,0,502,636,30610,42735,1138,42735,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,42985.0
2020-01-07,atm35000117,Izmir,33495,558,654,37300,42985,1212,42985,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000118,Izmir,32095,533,627,37090,40210,1160,40210,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,42155.0
2020-01-02,atm35000118,Izmir,17565,585,678,37785,42155,1263,42155,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,45505.0
2020-01-03,atm35000118,Izmir,16875,657,732,45035,45505,1389,45505,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,44790.0
2020-01-04,atm35000118,Izmir,38635,574,701,35155,44790,1275,44790,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,36195.0
2020-01-05,atm35000118,Izmir,35330,579,579,39200,36195,1158,36195,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,38035.0
2020-01-06,atm35000118,Izmir,23220,548,645,33065,38035,1193,38035,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,44695.0
2020-01-07,atm35000118,Izmir,13730,524,665,36455,44695,1189,44695,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000119,Izmir,28840,555,708,37090,44695,1263,44695,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,37505.0
2020-01-02,atm35000119,Izmir,15670,458,611,27625,37505,1069,37505,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,39505.0
2020-01-03,atm35000119,Izmir,8605,670,629,40565,39505,1299,39505,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,35455.0
2020-01-04,atm35000119,Izmir,40810,542,566,34935,35455,1108,35455,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,40570.0
2020-01-05,atm35000119,Izmir,24980,495,644,30075,40570,1139,40570,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,41195.0
2020-01-06,atm35000119,Izmir,18690,592,633,37365,41195,1225,41195,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,40360.0
2020-01-07,atm35000119,Izmir,12345,576,647,38115,40360,1223,40360,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500012,Izmir,32475,593,627,37465,36365,1220,36365,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,40490.0
2020-01-02,atm3500012,Izmir,15480,526,632,32500,40490,1158,40490,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,37880.0
2020-01-03,atm3500012,Izmir,37135,480,633,29335,37880,1113,37880,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,42800.0
2020-01-04,atm3500012,Izmir,16260,532,685,32425,42800,1217,42800,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,43240.0
2020-01-05,atm3500012,Izmir,40190,581,632,40320,43240,1213,43240,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,41540.0
2020-01-06,atm3500012,Izmir,32970,613,646,39820,41540,1259,41540,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,45435.0
2020-01-07,atm3500012,Izmir,4540,418,675,26875,45435,1093,45435,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000120,Izmir,19635,493,673,34490,43255,1166,43255,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,43340.0
2020-01-02,atm35000120,Izmir,41670,569,671,37305,43340,1240,43340,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,40035.0
2020-01-03,atm35000120,Izmir,35530,610,659,40440,40035,1269,40035,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,37555.0
2020-01-04,atm35000120,Izmir,28525,659,589,42325,37555,1248,37555,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,43185.0
2020-01-05,atm35000120,Izmir,16680,559,653,37535,43185,1212,43185,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,38495.0
2020-01-06,atm35000120,Izmir,4730,496,636,30145,38495,1132,38495,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,46835.0
2020-01-07,atm35000120,Izmir,0,604,738,39940,46835,1342,46835,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000121,Izmir,16085,481,650,30725,45450,1131,45450,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,44065.0
2020-01-02,atm35000121,Izmir,8135,479,669,31030,44065,1148,44065,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,39080.0
2020-01-03,atm35000121,Izmir,41790,575,602,39430,39080,1177,39080,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,44455.0
2020-01-04,atm35000121,Izmir,32365,598,682,39960,44455,1280,44455,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,39860.0
2020-01-05,atm35000121,Izmir,34605,579,630,37635,39860,1209,39860,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,37120.0
2020-01-06,atm35000121,Izmir,34435,629,581,40000,37120,1210,37120,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,49835.0
2020-01-07,atm35000121,Izmir,11875,484,753,31550,49835,1237,49835,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000122,Izmir,35265,599,646,37010,40340,1245,40340,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,50450.0
2020-01-02,atm35000122,Izmir,8765,540,738,34855,50450,1278,50450,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,40060.0
2020-01-03,atm35000122,Izmir,40815,575,627,37930,40060,1202,40060,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,41945.0
2020-01-04,atm35000122,Izmir,24235,504,687,32910,41945,1191,41945,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,34885.0
2020-01-05,atm35000122,Izmir,11315,554,569,34365,34885,1123,34885,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,41930.0
2020-01-06,atm35000122,Izmir,38995,512,647,30960,41930,1159,41930,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,38255.0
2020-01-07,atm35000122,Izmir,24045,561,620,33220,38255,1181,38255,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000123,Izmir,28025,501,615,30580,37765,1116,37765,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,41355.0
2020-01-02,atm35000123,Izmir,20280,653,660,43360,41355,1313,41355,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,38770.0
2020-01-03,atm35000123,Izmir,13985,569,631,38100,38770,1200,38770,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,39790.0
2020-01-04,atm35000123,Izmir,5995,570,634,34370,39790,1204,39790,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,37125.0
2020-01-05,atm35000123,Izmir,23770,494,636,30700,37125,1130,37125,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,41010.0
2020-01-06,atm35000123,Izmir,15285,562,674,36865,41010,1236,41010,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,42700.0
2020-01-07,atm35000123,Izmir,35400,510,711,34175,42700,1221,42700,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000124,Izmir,27030,958,1075,63375,65255,2033,65255,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,72235.0
2020-01-02,atm35000124,Izmir,12880,975,1092,60825,72235,2067,72235,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,68935.0
2020-01-03,atm35000124,Izmir,40725,952,1066,63590,68935,2018,68935,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,66330.0
